image_path,prompt,negative_prompt,tone
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\80714.png,"meme about as for the open liquor, i live in my car. my car is my home. i'm sure you have liquor in your home. cops pull you over in your house, how..., shallow depth of field, natural skin tones, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\20143.png,"sarcastic meme about rotissified, stock photo style, high-contrast photo, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\60314.png,"sarcastic meme about yeah, i'm into fitness fitness whole pizza in my mouth, stock photo style, shallow depth of field, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07632.png,"sarcastic meme about when someone makes eye contact with you while you're doing cardio look away!, dramatic scene, stock photo style, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\41795.png,"sarcastic meme about happy birthday believe me, i am the best and greatest at wishing you a happy birthday, photorealistic, natural skin tones, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\64902.png,"sarcastic meme about i'm dreaming of a white christmas, vivid details, cinematic lighting, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\07693.png,"sarcastic meme about marokko speed dating, reaction shot, stock photo style, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50784.png,"sarcastic meme about oh, addiction isn't a disease because it started with a choice?? tell me more about how the chlamydia in your crotch isn't a disease, yet..., natural skin tones, reaction shot, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\14695.png,"sarcastic meme about my dad is the best at hide and seek he's been gone for 15 years, dramatic scene, shallow depth of field, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\47196.png,"sarcastic meme about musslamic democrat, ilhan omar, has threatened members of congress she's told several republicans that she'll send them 'shawarma', to gi..., reaction shot, shallow depth of field, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\98426.png,"meme about what do you call a black guy in a tree with a briefcase ... a black guy with briefcase, natural skin tones, shallow depth of field, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\17369.png,"meme about the deep-state is about tobe barr-becued, high-contrast photo, photorealistic, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\36974.png,"meme about do you have any idea how black you were going?, vintage look, reaction shot, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\37642.png,"meme about seriously mate.. what's the fuckin point?, shallow depth of field, dramatic scene, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\29507.png,"ironic meme about even babies love nikes, vivid details, dramatic scene, high-contrast photo","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\18029.png,"ironic meme about we will not be influenced this is great britain bloody europeans!!!' by some say knobheads trying to copy something the french did a few..., high-contrast photo, reaction shot, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\02614.png,"sarcastic meme about black boyfriend white boyfriend, stock photo style, photorealistic, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78931.png,"sarcastic meme about when it's spring cleaning time but you rather sleep, high-contrast photo, photorealistic, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\84179.png,"meme about what is girlfriend ....? addition of problems, subtraction of money multiplication of enemies ,division of friends, stock photo style, dramatic scene, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\81320.png,"ironic meme about when she likes her hair pulled, cinematic lighting, stock photo style, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\05127.png,"sarcastic meme about we'll kill you over some trivial shit then fucking mock your dying words, shallow depth of field, photorealistic, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\43527.png,"sarcastic meme about this is dr kings famous i have a dream speech, stock photo style, reaction shot, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\49870.png,"sarcastic meme about love comes in all shapes and sizes, cinematic lighting, shallow depth of field, dramatic scene","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\01734.png,"meme about and that was the last time we let uncle larry babysit, photorealistic, cinematic lighting, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\72531.png,"sarcastic meme about indians evolution after 15august1947, vintage look, cinematic lighting, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\78394.png,"ironic meme about when republicans freed the slaves this is how democrats responded, stock photo style, reaction shot, shallow depth of field","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\81273.png,"meme about sure i shit talk the people i like but i shoot the people i don't like so that has to count for something right?, reaction shot, shallow depth of field, vivid details","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25416.png,"sarcastic meme about i haven't been this excited about a friday since last friday, reaction shot, vintage look, photorealistic","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\54790.png,"meme about what people do in the bedroom is not anyone else's business, vintage look, cinematic lighting, natural skin tones","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\50684.png,"sarcastic meme about been around for 50,000 years invented the stick, reaction shot, photorealistic, stock photo style","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\21435.png,"meme about if some dude walks into the ladies bathroom while one of my girls is in there i will quickly identify as a mma fighter, photorealistic, reaction shot, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\25369.png,"sarcastic meme about banging a squirter not fun for a gay man, vivid details, dramatic scene, reaction shot","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",humor
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\31927.png,"meme about anymore pictures ? im kiddin let me pose, reaction shot, high-contrast photo, cinematic lighting","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",neutral
C:\Users\fabri\Desktop\Portfolio\SarcasmDiffusion\data\img\79605.png,"ironic meme about market day, cinematic lighting, natural skin tones, vintage look","nsfw, hate speech, slur, offensive text, watermark, logo, low quality, blurry, jpeg artifacts, extra fingers, deformed, text overlay, caption text",irony
